time,ad_x,ad_y,ad_z
3.4660000E+03,-2.7676762E-06,4.6013801E-10,0.0000000E+00
3.4670000E+03,-2.7676776E-06,4.6018395E-10,0.0000000E+00
3.4680000E+03,-2.7676790E-06,4.6022992E-10,0.0000000E+00
3.4690000E+03,-2.7676804E-06,4.6027592E-10,0.0000000E+00
3.4700000E+03,-2.7676818E-06,4.6032194E-10,0.0000000E+00
3.4710000E+03,-2.7676832E-06,4.6036799E-10,0.0000000E+00
3.4720000E+03,-2.7676846E-06,4.6041407E-10,0.0000000E+00
3.4730000E+03,-2.7676860E-06,4.6046017E-10,0.0000000E+00
3.4740000E+03,-2.7676874E-06,4.6050630E-10,0.0000000E+00
3.4750000E+03,-2.7676889E-06,4.6055246E-10,0.0000000E+00
3.4760000E+03,-2.7676903E-06,4.6059864E-10,0.0000000E+00
3.4770000E+03,-2.7676917E-06,4.6064485E-10,0.0000000E+00
3.4780000E+03,-2.7676931E-06,4.6069108E-10,0.0000000E+00
3.4790000E+03,-2.7676945E-06,4.6073735E-10,0.0000000E+00
3.4800000E+03,-2.7676959E-06,4.6078364E-10,0.0000000E+00
3.4810000E+03,-2.7676973E-06,4.6082995E-10,0.0000000E+00
3.4820000E+03,-2.7676987E-06,4.6087629E-10,0.0000000E+00
3.4830000E+03,-2.7677001E-06,4.6092266E-10,0.0000000E+00
3.4840000E+03,-2.7677015E-06,4.6096906E-10,0.0000000E+00
3.4850000E+03,-2.7677030E-06,4.6101548E-10,0.0000000E+00
3.4860000E+03,-2.7677044E-06,4.6106193E-10,0.0000000E+00
3.4870000E+03,-2.7677058E-06,4.6110841E-10,0.0000000E+00
3.4880000E+03,-2.7677072E-06,4.6115491E-10,0.0000000E+00
3.4890000E+03,-2.7677086E-06,4.6120144E-10,0.0000000E+00
3.4900000E+03,-2.7677100E-06,4.6124799E-10,0.0000000E+00
3.4910000E+03,-2.7677114E-06,4.6129457E-10,0.0000000E+00
3.4920000E+03,-2.7677128E-06,4.6134118E-10,0.0000000E+00
3.4930000E+03,-2.7677142E-06,4.6138782E-10,0.0000000E+00
3.4940000E+03,-2.7677156E-06,4.6143448E-10,0.0000000E+00
3.4950000E+03,-2.7677170E-06,4.6148117E-10,0.0000000E+00
3.4960000E+03,-2.7677185E-06,4.6152789E-10,0.0000000E+00
3.4970000E+03,-2.7677199E-06,4.6157463E-10,0.0000000E+00
3.4980000E+03,-2.7677213E-06,4.6162140E-10,0.0000000E+00
3.4990000E+03,-2.7677227E-06,4.6166820E-10,0.0000000E+00
3.5000000E+03,-2.7677241E-06,4.6171502E-10,0.0000000E+00
3.5010000E+03,-2.7677255E-06,4.6176187E-10,0.0000000E+00
3.5020000E+03,-2.7677269E-06,4.6180875E-10,0.0000000E+00
3.5030000E+03,-2.7677283E-06,4.6185565E-10,0.0000000E+00
3.5040000E+03,-2.7677297E-06,4.6190258E-10,0.0000000E+00
3.5050000E+03,-2.7677311E-06,4.6194954E-10,0.0000000E+00
3.5060000E+03,-2.7677325E-06,4.6199652E-10,0.0000000E+00
3.5070000E+03,-2.7677339E-06,4.6204353E-10,0.0000000E+00
3.5080000E+03,-2.7677353E-06,4.6209057E-10,0.0000000E+00
3.5090000E+03,-2.7677367E-06,4.6213763E-10,0.0000000E+00
3.5100000E+03,-2.7677382E-06,4.6218472E-10,0.0000000E+00
3.5110000E+03,-2.7677396E-06,4.6223184E-10,0.0000000E+00
3.5120000E+03,-2.7677410E-06,4.6227899E-10,0.0000000E+00
3.5130000E+03,-2.7677424E-06,4.6232616E-10,0.0000000E+00
3.5140000E+03,-2.7677438E-06,4.6237336E-10,0.0000000E+00
3.5150000E+03,-2.7677452E-06,4.6242058E-10,0.0000000E+00
3.5160000E+03,-2.7677466E-06,4.6246784E-10,0.0000000E+00
3.5170000E+03,-2.7677480E-06,4.6251511E-10,0.0000000E+00
3.5180000E+03,-2.7677494E-06,4.6256242E-10,0.0000000E+00
3.5190000E+03,-2.7677508E-06,4.6260975E-10,0.0000000E+00
3.5200000E+03,-2.7677522E-06,4.6265711E-10,0.0000000E+00
3.5210000E+03,-2.7677536E-06,4.6270450E-10,0.0000000E+00
3.5220000E+03,-2.7677550E-06,4.6275192E-10,0.0000000E+00
3.5230000E+03,-2.7677564E-06,4.6279936E-10,0.0000000E+00
3.5240000E+03,-2.7677578E-06,4.6284682E-10,0.0000000E+00
3.5250000E+03,-2.7677592E-06,4.6289432E-10,0.0000000E+00
3.5260000E+03,-2.7677606E-06,4.6294184E-10,0.0000000E+00
3.5270000E+03,-2.7677620E-06,4.6298939E-10,0.0000000E+00
3.5280000E+03,-2.7677634E-06,4.6303696E-10,0.0000000E+00
3.5290000E+03,-2.7677648E-06,4.6308457E-10,0.0000000E+00
3.5300000E+03,-2.7677662E-06,4.6313220E-10,0.0000000E+00
3.5310000E+03,-2.7677676E-06,4.6317985E-10,0.0000000E+00
3.5320000E+03,-2.7677691E-06,4.6322754E-10,0.0000000E+00
3.5330000E+03,-2.7677705E-06,4.6327525E-10,0.0000000E+00
3.5340000E+03,-2.7677719E-06,4.6332299E-10,0.0000000E+00
3.5350000E+03,-2.7677733E-06,4.6337075E-10,0.0000000E+00
3.5360000E+03,-2.7677747E-06,4.6341854E-10,0.0000000E+00
3.5370000E+03,-2.7677761E-06,4.6346636E-10,0.0000000E+00
3.5380000E+03,-2.7677775E-06,4.6351421E-10,0.0000000E+00
3.5390000E+03,-2.7677789E-06,4.6356208E-10,0.0000000E+00
3.5400000E+03,-2.7677803E-06,4.6360998E-10,0.0000000E+00
3.5410000E+03,-2.7677817E-06,4.6365791E-10,0.0000000E+00
3.5420000E+03,-2.7677831E-06,4.6370586E-10,0.0000000E+00
3.5430000E+03,-2.7677845E-06,4.6375384E-10,0.0000000E+00
3.5440000E+03,-2.7677859E-06,4.6380185E-10,0.0000000E+00
3.5450000E+03,-2.7677873E-06,4.6384989E-10,0.0000000E+00
3.5460000E+03,-2.7677887E-06,4.6389795E-10,0.0000000E+00
3.5470000E+03,-2.7677901E-06,4.6394604E-10,0.0000000E+00
3.5480000E+03,-2.7677915E-06,4.6399416E-10,0.0000000E+00
3.5490000E+03,-2.7677929E-06,4.6404230E-10,0.0000000E+00
3.5500000E+03,-2.7677943E-06,4.6409047E-10,0.0000000E+00
3.5510000E+03,-2.7677957E-06,4.6413867E-10,0.0000000E+00
3.5520000E+03,-2.7677971E-06,4.6418690E-10,0.0000000E+00
3.5530000E+03,-2.7677985E-06,4.6423515E-10,0.0000000E+00
3.5540000E+03,-2.7677999E-06,4.6428343E-10,0.0000000E+00
3.5550000E+03,-2.7678013E-06,4.6433174E-10,0.0000000E+00
3.5560000E+03,-2.7678027E-06,4.6438007E-10,0.0000000E+00
3.5570000E+03,-2.7678041E-06,4.6442843E-10,0.0000000E+00
3.5580000E+03,-2.7678055E-06,4.6447682E-10,0.0000000E+00
3.5590000E+03,-2.7678069E-06,4.6452524E-10,0.0000000E+00
3.5600000E+03,-2.7678083E-06,4.6457368E-10,0.0000000E+00
3.5610000E+03,-2.7678097E-06,4.6462215E-10,0.0000000E+00
3.5620000E+03,-2.7678111E-06,4.6467065E-10,0.0000000E+00
3.5630000E+03,-2.7678125E-06,4.6471917E-10,0.0000000E+00
3.5640000E+03,-2.7678139E-06,4.6476773E-10,0.0000000E+00
3.5650000E+03,-2.7678153E-06,4.6481631E-10,0.0000000E+00
3.5660000E+03,-2.7678167E-06,4.6486491E-10,0.0000000E+00
3.5670000E+03,-2.7678181E-06,4.6491355E-10,0.0000000E+00
3.5680000E+03,-2.7678195E-06,4.6496221E-10,0.0000000E+00
3.5690000E+03,-2.7678209E-06,4.6501090E-10,0.0000000E+00
3.5700000E+03,-2.7678223E-06,4.6505961E-10,0.0000000E+00
3.5710000E+03,-2.7678237E-06,4.6510836E-10,0.0000000E+00
3.5720000E+03,-2.7678251E-06,4.6515713E-10,0.0000000E+00
3.5730000E+03,-2.7678265E-06,4.6520592E-10,0.0000000E+00
3.5740000E+03,-2.7678279E-06,4.6525475E-10,0.0000000E+00
3.5750000E+03,-2.7678293E-06,4.6530360E-10,0.0000000E+00
3.5760000E+03,-2.7678306E-06,4.6535248E-10,0.0000000E+00
3.5770000E+03,-2.7678320E-06,4.6540139E-10,0.0000000E+00
3.5780000E+03,-2.7678334E-06,4.6545032E-10,0.0000000E+00
3.5790000E+03,-2.7678348E-06,4.6549929E-10,0.0000000E+00
3.5800000E+03,-2.7678362E-06,4.6554827E-10,0.0000000E+00
3.5810000E+03,-2.7678376E-06,4.6559729E-10,0.0000000E+00
3.5820000E+03,-2.7678390E-06,4.6564634E-10,0.0000000E+00
3.5830000E+03,-2.7678404E-06,4.6569541E-10,0.0000000E+00
3.5840000E+03,-2.7678418E-06,4.6574451E-10,0.0000000E+00
3.5850000E+03,-2.7678432E-06,4.6579363E-10,0.0000000E+00
3.5860000E+03,-2.7678446E-06,4.6584279E-10,0.0000000E+00
3.5870000E+03,-2.7678460E-06,4.6589197E-10,0.0000000E+00
3.5880000E+03,-2.7678474E-06,4.6594118E-10,0.0000000E+00
3.5890000E+03,-2.7678488E-06,4.6599041E-10,0.0000000E+00
3.5900000E+03,-2.7678502E-06,4.6603968E-10,0.0000000E+00
3.5910000E+03,-2.7678516E-06,4.6608897E-10,0.0000000E+00
3.5920000E+03,-2.7678530E-06,4.6613829E-10,0.0000000E+00
3.5930000E+03,-2.7678544E-06,4.6618763E-10,0.0000000E+00
3.5940000E+03,-2.7678558E-06,4.6623701E-10,0.0000000E+00
3.5950000E+03,-2.7678572E-06,4.6628641E-10,0.0000000E+00
3.5960000E+03,-2.7678586E-06,4.6633584E-10,0.0000000E+00
3.5970000E+03,-2.7678600E-06,4.6638529E-10,0.0000000E+00
3.5980000E+03,-2.7678613E-06,4.6643477E-10,0.0000000E+00
3.5990000E+03,-2.7678627E-06,4.6648429E-10,0.0000000E+00
3.6000000E+03,-2.7678641E-06,4.6653382E-10,0.0000000E+00
3.6010000E+03,-2.7678655E-06,4.6658339E-10,0.0000000E+00
3.6020000E+03,-2.7678669E-06,4.6663298E-10,0.0000000E+00
3.6030000E+03,-2.7678683E-06,4.6668261E-10,0.0000000E+00
3.6040000E+03,-2.7678697E-06,4.6673225E-10,0.0000000E+00
3.6050000E+03,-2.7678711E-06,4.6678193E-10,0.0000000E+00
3.6060000E+03,-2.7678725E-06,4.6683164E-10,0.0000000E+00
3.6070000E+03,-2.7678739E-06,4.6688137E-10,0.0000000E+00
3.6080000E+03,-2.7678753E-06,4.6693113E-10,0.0000000E+00
3.6090000E+03,-2.7678767E-06,4.6698091E-10,0.0000000E+00
3.6100000E+03,-2.7678781E-06,4.6703073E-10,0.0000000E+00
3.6110000E+03,-2.7678795E-06,4.6708057E-10,0.0000000E+00
3.6120000E+03,-2.7678808E-06,4.6713044E-10,0.0000000E+00
3.6130000E+03,-2.7678822E-06,4.6718034E-10,0.0000000E+00
3.6140000E+03,-2.7678836E-06,4.6723026E-10,0.0000000E+00
3.6150000E+03,-2.7678850E-06,4.6728021E-10,0.0000000E+00
3.6160000E+03,-2.7678864E-06,4.6733019E-10,0.0000000E+00
3.6170000E+03,-2.7678878E-06,4.6738020E-10,0.0000000E+00
3.6180000E+03,-2.7678892E-06,4.6743024E-10,0.0000000E+00
3.6190000E+03,-2.7678906E-06,4.6748030E-10,0.0000000E+00
3.6200000E+03,-2.7678920E-06,4.6753039E-10,0.0000000E+00
3.6210000E+03,-2.7678934E-06,4.6758051E-10,0.0000000E+00
3.6220000E+03,-2.7678948E-06,4.6763066E-10,0.0000000E+00
3.6230000E+03,-2.7678961E-06,4.6768083E-10,0.0000000E+00
3.6240000E+03,-2.7678975E-06,4.6773103E-10,0.0000000E+00
3.6250000E+03,-2.7678989E-06,4.6778126E-10,0.0000000E+00
3.6260000E+03,-2.7679003E-06,4.6783152E-10,0.0000000E+00
3.6270000E+03,-2.7679017E-06,4.6788180E-10,0.0000000E+00
3.6280000E+03,-2.7679031E-06,4.6793212E-10,0.0000000E+00
3.6290000E+03,-2.7679045E-06,4.6798246E-10,0.0000000E+00
3.6300000E+03,-2.7679059E-06,4.6803283E-10,0.0000000E+00
3.6310000E+03,-2.7679073E-06,4.6808322E-10,0.0000000E+00
3.6320000E+03,-2.7679087E-06,4.6813365E-10,0.0000000E+00
3.6330000E+03,-2.7679100E-06,4.6818410E-10,0.0000000E+00
3.6340000E+03,-2.7679114E-06,4.6823458E-10,0.0000000E+00
3.6350000E+03,-2.7679128E-06,4.6828508E-10,0.0000000E+00
3.6360000E+03,-2.7679142E-06,4.6833562E-10,0.0000000E+00
3.6370000E+03,-2.7679156E-06,4.6838618E-10,0.0000000E+00
3.6380000E+03,-2.7679170E-06,4.6843677E-10,0.0000000E+00
3.6390000E+03,-2.7679184E-06,4.6848739E-10,0.0000000E+00
3.6400000E+03,-2.7679198E-06,4.6853804E-10,0.0000000E+00
3.6410000E+03,-2.7679211E-06,4.6858871E-10,0.0000000E+00
3.6420000E+03,-2.7679225E-06,4.6863941E-10,0.0000000E+00
3.6430000E+03,-2.7679239E-06,4.6869014E-10,0.0000000E+00
3.6440000E+03,-2.7679253E-06,4.6874090E-10,0.0000000E+00
3.6450000E+03,-2.7679267E-06,4.6879169E-10,0.0000000E+00
3.6460000E+03,-2.7679281E-06,4.6884250E-10,0.0000000E+00
3.6470000E+03,-2.7679295E-06,4.6889334E-10,0.0000000E+00
3.6480000E+03,-2.7679309E-06,4.6894421E-10,0.0000000E+00
3.6490000E+03,-2.7679322E-06,4.6899511E-10,0.0000000E+00
3.6500000E+03,-2.7679336E-06,4.6904603E-10,0.0000000E+00
3.6510000E+03,-2.7679350E-06,4.6909699E-10,0.0000000E+00
3.6520000E+03,-2.7679364E-06,4.6914797E-10,0.0000000E+00
3.6530000E+03,-2.7679378E-06,4.6919898E-10,0.0000000E+00
3.6540000E+03,-2.7679392E-06,4.6925001E-10,0.0000000E+00
3.6550000E+03,-2.7679406E-06,4.6930108E-10,0.0000000E+00
3.6560000E+03,-2.7679419E-06,4.6935217E-10,0.0000000E+00
3.6570000E+03,-2.7679433E-06,4.6940329E-10,0.0000000E+00
3.6580000E+03,-2.7679447E-06,4.6945444E-10,0.0000000E+00
3.6590000E+03,-2.7679461E-06,4.6950562E-10,0.0000000E+00
3.6600000E+03,-2.7679475E-06,4.6955682E-10,0.0000000E+00
3.6610000E+03,-2.7679489E-06,4.6960805E-10,0.0000000E+00
3.6620000E+03,-2.7679503E-06,4.6965932E-10,0.0000000E+00
3.6630000E+03,-2.7679516E-06,4.6971060E-10,0.0000000E+00
3.6640000E+03,-2.7679530E-06,4.6976192E-10,0.0000000E+00
3.6650000E+03,-2.7679544E-06,4.6981327E-10,0.0000000E+00
3.6660000E+03,-2.7679558E-06,4.6986464E-10,0.0000000E+00
3.6670000E+03,-2.7679572E-06,4.6991604E-10,0.0000000E+00
3.6680000E+03,-2.7679586E-06,4.6996747E-10,0.0000000E+00
3.6690000E+03,-2.7679599E-06,4.7001893E-10,0.0000000E+00
3.6700000E+03,-2.7679613E-06,4.7007041E-10,0.0000000E+00
3.6710000E+03,-2.7679627E-06,4.7012192E-10,0.0000000E+00
3.6720000E+03,-2.7679641E-06,4.7017347E-10,0.0000000E+00
3.6730000E+03,-2.7679655E-06,4.7022504E-10,0.0000000E+00
3.6740000E+03,-2.7679669E-06,4.7027663E-10,0.0000000E+00
3.6750000E+03,-2.7679682E-06,4.7032826E-10,0.0000000E+00
3.6760000E+03,-2.7679696E-06,4.7037991E-10,0.0000000E+00
3.6770000E+03,-2.7679710E-06,4.7043159E-10,0.0000000E+00
3.6780000E+03,-2.7679724E-06,4.7048330E-10,0.0000000E+00
3.6790000E+03,-2.7679738E-06,4.7053504E-10,0.0000000E+00
3.6800000E+03,-2.7679752E-06,4.7058681E-10,0.0000000E+00
3.6810000E+03,-2.7679765E-06,4.7063860E-10,0.0000000E+00
3.6820000E+03,-2.7679779E-06,4.7069043E-10,0.0000000E+00
3.6830000E+03,-2.7679793E-06,4.7074228E-10,0.0000000E+00
3.6840000E+03,-2.7679807E-06,4.7079415E-10,0.0000000E+00
3.6850000E+03,-2.7679821E-06,4.7084606E-10,0.0000000E+00
3.6860000E+03,-2.7679834E-06,4.7089800E-10,0.0000000E+00
3.6870000E+03,-2.7679848E-06,4.7094996E-10,0.0000000E+00
3.6880000E+03,-2.7679862E-06,4.7100195E-10,0.0000000E+00
3.6890000E+03,-2.7679876E-06,4.7105397E-10,0.0000000E+00
3.6900000E+03,-2.7679890E-06,4.7110602E-10,0.0000000E+00
3.6910000E+03,-2.7679903E-06,4.7115810E-10,0.0000000E+00
3.6920000E+03,-2.7679917E-06,4.7121020E-10,0.0000000E+00
3.6930000E+03,-2.7679931E-06,4.7126233E-10,0.0000000E+00
3.6940000E+03,-2.7679945E-06,4.7131450E-10,0.0000000E+00
3.6950000E+03,-2.7679959E-06,4.7136669E-10,0.0000000E+00
3.6960000E+03,-2.7679972E-06,4.7141890E-10,0.0000000E+00
3.6970000E+03,-2.7679986E-06,4.7147115E-10,0.0000000E+00
3.6980000E+03,-2.7680000E-06,4.7152342E-10,0.0000000E+00
3.6990000E+03,-2.7680014E-06,4.7157573E-10,0.0000000E+00
3.7000000E+03,-2.7680028E-06,4.7162806E-10,0.0000000E+00
3.7010000E+03,-2.7680041E-06,4.7168042E-10,0.0000000E+00
3.7020000E+03,-2.7680055E-06,4.7173280E-10,0.0000000E+00
3.7030000E+03,-2.7680069E-06,4.7178522E-10,0.0000000E+00
3.7040000E+03,-2.7680083E-06,4.7183766E-10,0.0000000E+00
3.7050000E+03,-2.7680097E-06,4.7189014E-10,0.0000000E+00
3.7060000E+03,-2.7680110E-06,4.7194264E-10,0.0000000E+00
3.7070000E+03,-2.7680124E-06,4.7199517E-10,0.0000000E+00
3.7080000E+03,-2.7680138E-06,4.7204772E-10,0.0000000E+00
3.7090000E+03,-2.7680152E-06,4.7210031E-10,0.0000000E+00
3.7100000E+03,-2.7680165E-06,4.7215292E-10,0.0000000E+00
3.7110000E+03,-2.7680179E-06,4.7220557E-10,0.0000000E+00
3.7120000E+03,-2.7680193E-06,4.7225824E-10,0.0000000E+00
3.7130000E+03,-2.7680207E-06,4.7231094E-10,0.0000000E+00
3.7140000E+03,-2.7680221E-06,4.7236366E-10,0.0000000E+00
3.7150000E+03,-2.7680234E-06,4.7241642E-10,0.0000000E+00
3.7160000E+03,-2.7680248E-06,4.7246921E-10,0.0000000E+00
3.7170000E+03,-2.7680262E-06,4.7252202E-10,0.0000000E+00
3.7180000E+03,-2.7680276E-06,4.7257486E-10,0.0000000E+00
3.7190000E+03,-2.7680289E-06,4.7262773E-10,0.0000000E+00
3.7200000E+03,-2.7680303E-06,4.7268063E-10,0.0000000E+00
3.7210000E+03,-2.7680317E-06,4.7273356E-10,0.0000000E+00
3.7220000E+03,-2.7680331E-06,4.7278651E-10,0.0000000E+00
3.7230000E+03,-2.7680344E-06,4.7283949E-10,0.0000000E+00
3.7240000E+03,-2.7680358E-06,4.7289251E-10,0.0000000E+00
3.7250000E+03,-2.7680372E-06,4.7294555E-10,0.0000000E+00
3.7260000E+03,-2.7680386E-06,4.7299862E-10,0.0000000E+00
3.7270000E+03,-2.7680399E-06,4.7305172E-10,0.0000000E+00
3.7280000E+03,-2.7680413E-06,4.7310484E-10,0.0000000E+00
3.7290000E+03,-2.7680427E-06,4.7315800E-10,0.0000000E+00
3.7300000E+03,-2.7680441E-06,4.7321118E-10,0.0000000E+00
3.7310000E+03,-2.7680454E-06,4.7326439E-10,0.0000000E+00
3.7320000E+03,-2.7680468E-06,4.7331763E-10,0.0000000E+00
3.7330000E+03,-2.7680482E-06,4.7337090E-10,0.0000000E+00
3.7340000E+03,-2.7680496E-06,4.7342420E-10,0.0000000E+00
3.7350000E+03,-2.7680509E-06,4.7347753E-10,0.0000000E+00
3.7360000E+03,-2.7680523E-06,4.7353088E-10,0.0000000E+00
3.7370000E+03,-2.7680537E-06,4.7358426E-10,0.0000000E+00
3.7380000E+03,-2.7680551E-06,4.7363768E-10,0.0000000E+00
3.7390000E+03,-2.7680564E-06,4.7369112E-10,0.0000000E+00
3.7400000E+03,-2.7680578E-06,4.7374459E-10,0.0000000E+00
3.7410000E+03,-2.7680592E-06,4.7379808E-10,0.0000000E+00
3.7420000E+03,-2.7680605E-06,4.7385161E-10,0.0000000E+00
3.7430000E+03,-2.7680619E-06,4.7390516E-10,0.0000000E+00
3.7440000E+03,-2.7680633E-06,4.7395875E-10,0.0000000E+00
3.7450000E+03,-2.7680647E-06,4.7401236E-10,0.0000000E+00
3.7460000E+03,-2.7680660E-06,4.7406600E-10,0.0000000E+00
3.7470000E+03,-2.7680674E-06,4.7411967E-10,0.0000000E+00
3.7480000E+03,-2.7680688E-06,4.7417337E-10,0.0000000E+00
3.7490000E+03,-2.7680701E-06,4.7422710E-10,0.0000000E+00
3.7500000E+03,-2.7680715E-06,4.7428085E-10,0.0000000E+00
3.7510000E+03,-2.7680729E-06,4.7433464E-10,0.0000000E+00
3.7520000E+03,-2.7680743E-06,4.7438845E-10,0.0000000E+00
3.7530000E+03,-2.7680756E-06,4.7444229E-10,0.0000000E+00
3.7540000E+03,-2.7680770E-06,4.7449616E-10,0.0000000E+00
3.7550000E+03,-2.7680784E-06,4.7455006E-10,0.0000000E+00
3.7560000E+03,-2.7680797E-06,4.7460399E-10,0.0000000E+00
3.7570000E+03,-2.7680811E-06,4.7465795E-10,0.0000000E+00
3.7580000E+03,-2.7680825E-06,4.7471193E-10,0.0000000E+00
3.7590000E+03,-2.7680839E-06,4.7476595E-10,0.0000000E+00
3.7600000E+03,-2.7680852E-06,4.7481999E-10,0.0000000E+00
3.7610000E+03,-2.7680866E-06,4.7487406E-10,0.0000000E+00
3.7620000E+03,-2.7680880E-06,4.7492816E-10,0.0000000E+00
3.7630000E+03,-2.7680893E-06,4.7498229E-10,0.0000000E+00
3.7640000E+03,-2.7680907E-06,4.7503645E-10,0.0000000E+00
3.7650000E+03,-2.7680921E-06,4.7509063E-10,0.0000000E+00
3.7660000E+03,-2.7680934E-06,4.7514485E-10,0.0000000E+00
3.7670000E+03,-2.7680948E-06,4.7519909E-10,0.0000000E+00
3.7680000E+03,-2.7680962E-06,4.7525337E-10,0.0000000E+00
3.7690000E+03,-2.7680975E-06,4.7530767E-10,0.0000000E+00
3.7700000E+03,-2.7680989E-06,4.7536200E-10,0.0000000E+00
3.7710000E+03,-2.7681003E-06,4.7541636E-10,0.0000000E+00
3.7720000E+03,-2.7681017E-06,4.7547075E-10,0.0000000E+00
3.7730000E+03,-2.7681030E-06,4.7552517E-10,0.0000000E+00
3.7740000E+03,-2.7681044E-06,4.7557961E-10,0.0000000E+00
3.7750000E+03,-2.7681058E-06,4.7563409E-10,0.0000000E+00
3.7760000E+03,-2.7681071E-06,4.7568859E-10,0.0000000E+00
3.7770000E+03,-2.7681085E-06,4.7574313E-10,0.0000000E+00
3.7780000E+03,-2.7681099E-06,4.7579769E-10,0.0000000E+00
3.7790000E+03,-2.7681112E-06,4.7585228E-10,0.0000000E+00
3.7800000E+03,-2.7681126E-06,4.7590690E-10,0.0000000E+00
3.7810000E+03,-2.7681140E-06,4.7596155E-10,0.0000000E+00
3.7820000E+03,-2.7681153E-06,4.7601622E-10,0.0000000E+00
3.7830000E+03,-2.7681167E-06,4.7607093E-10,0.0000000E+00
3.7840000E+03,-2.7681181E-06,4.7612567E-10,0.0000000E+00
3.7850000E+03,-2.7681194E-06,4.7618043E-10,0.0000000E+00
3.7860000E+03,-2.7681208E-06,4.7623522E-10,0.0000000E+00
3.7870000E+03,-2.7681222E-06,4.7629005E-10,0.0000000E+00
3.7880000E+03,-2.7681235E-06,4.7634490E-10,0.0000000E+00
3.7890000E+03,-2.7681249E-06,4.7639978E-10,0.0000000E+00
3.7900000E+03,-2.7681262E-06,4.7645469E-10,0.0000000E+00
3.7910000E+03,-2.7681276E-06,4.7650963E-10,0.0000000E+00
3.7920000E+03,-2.7681290E-06,4.7656459E-10,0.0000000E+00
3.7930000E+03,-2.7681303E-06,4.7661959E-10,0.0000000E+00
3.7940000E+03,-2.7681317E-06,4.7667462E-10,0.0000000E+00
3.7950000E+03,-2.7681331E-06,4.7672967E-10,0.0000000E+00
3.7960000E+03,-2.7681344E-06,4.7678475E-10,0.0000000E+00
3.7970000E+03,-2.7681358E-06,4.7683987E-10,0.0000000E+00
3.7980000E+03,-2.7681372E-06,4.7689501E-10,0.0000000E+00
3.7990000E+03,-2.7681385E-06,4.7695018E-10,0.0000000E+00
3.8000000E+03,-2.7681399E-06,4.7700538E-10,0.0000000E+00
3.8010000E+03,-2.7681413E-06,4.7706061E-10,0.0000000E+00
3.8020000E+03,-2.7681426E-06,4.7711586E-10,0.0000000E+00
3.8030000E+03,-2.7681440E-06,4.7717115E-10,0.0000000E+00
3.8040000E+03,-2.7681453E-06,4.7722647E-10,0.0000000E+00
3.8050000E+03,-2.7681467E-06,4.7728181E-10,0.0000000E+00
3.8060000E+03,-2.7681481E-06,4.7733719E-10,0.0000000E+00
3.8070000E+03,-2.7681494E-06,4.7739259E-10,0.0000000E+00
3.8080000E+03,-2.7681508E-06,4.7744802E-10,0.0000000E+00
3.8090000E+03,-2.7681522E-06,4.7750348E-10,0.0000000E+00
3.8100000E+03,-2.7681535E-06,4.7755897E-10,0.0000000E+00
3.8110000E+03,-2.7681549E-06,4.7761449E-10,0.0000000E+00
3.8120000E+03,-2.7681562E-06,4.7767004E-10,0.0000000E+00
3.8130000E+03,-2.7681576E-06,4.7772562E-10,0.0000000E+00
3.8140000E+03,-2.7681590E-06,4.7778123E-10,0.0000000E+00
3.8150000E+03,-2.7681603E-06,4.7783687E-10,0.0000000E+00
3.8160000E+03,-2.7681617E-06,4.7789253E-10,0.0000000E+00
3.8170000E+03,-2.7681630E-06,4.7794823E-10,0.0000000E+00
3.8180000E+03,-2.7681644E-06,4.7800395E-10,0.0000000E+00
3.8190000E+03,-2.7681658E-06,4.7805970E-10,0.0000000E+00
3.8200000E+03,-2.7681671E-06,4.7811549E-10,0.0000000E+00
3.8210000E+03,-2.7681685E-06,4.7817130E-10,0.0000000E+00
3.8220000E+03,-2.7681698E-06,4.7822714E-10,0.0000000E+00
3.8230000E+03,-2.7681712E-06,4.7828301E-10,0.0000000E+00
3.8240000E+03,-2.7681726E-06,4.7833891E-10,0.0000000E+00
3.8250000E+03,-2.7681739E-06,4.7839484E-10,0.0000000E+00
3.8260000E+03,-2.7681753E-06,4.7845080E-10,0.0000000E+00
3.8270000E+03,-2.7681766E-06,4.7850678E-10,0.0000000E+00
3.8280000E+03,-2.7681780E-06,4.7856280E-10,0.0000000E+00
3.8290000E+03,-2.7681794E-06,4.7861885E-10,0.0000000E+00
3.8300000E+03,-2.7681807E-06,4.7867492E-10,0.0000000E+00
3.8310000E+03,-2.7681821E-06,4.7873103E-10,0.0000000E+00
3.8320000E+03,-2.7681834E-06,4.7878716E-10,0.0000000E+00
3.8330000E+03,-2.7681848E-06,4.7884332E-10,0.0000000E+00
3.8340000E+03,-2.7681862E-06,4.7889952E-10,0.0000000E+00
3.8350000E+03,-2.7681875E-06,4.7895574E-10,0.0000000E+00
3.8360000E+03,-2.7681889E-06,4.7901199E-10,0.0000000E+00
3.8370000E+03,-2.7681902E-06,4.7906827E-10,0.0000000E+00
3.8380000E+03,-2.7681916E-06,4.7912458E-10,0.0000000E+00
3.8390000E+03,-2.7681929E-06,4.7918092E-10,0.0000000E+00
3.8400000E+03,-2.7681943E-06,4.7923729E-10,0.0000000E+00
3.8410000E+03,-2.7681957E-06,4.7929369E-10,0.0000000E+00
3.8420000E+03,-2.7681970E-06,4.7935011E-10,0.0000000E+00
