time,omega_x,omega_y,omega_z
3.5190000E+03,0.0000000E+00,0.0000000E+00,2.8658511E-06
3.5200000E+03,0.0000000E+00,0.0000000E+00,2.8666653E-06
3.5210000E+03,0.0000000E+00,0.0000000E+00,2.8674794E-06
3.5220000E+03,0.0000000E+00,0.0000000E+00,2.8682936E-06
3.5230000E+03,0.0000000E+00,0.0000000E+00,2.8691077E-06
3.5240000E+03,0.0000000E+00,0.0000000E+00,2.8699219E-06
3.5250000E+03,0.0000000E+00,0.0000000E+00,2.8707361E-06
3.5260000E+03,0.0000000E+00,0.0000000E+00,2.8715502E-06
3.5270000E+03,0.0000000E+00,0.0000000E+00,2.8723644E-06
3.5280000E+03,0.0000000E+00,0.0000000E+00,2.8731786E-06
3.5290000E+03,0.0000000E+00,0.0000000E+00,2.8739927E-06
3.5300000E+03,0.0000000E+00,0.0000000E+00,2.8748069E-06
3.5310000E+03,0.0000000E+00,0.0000000E+00,2.8756210E-06
3.5320000E+03,0.0000000E+00,0.0000000E+00,2.8764352E-06
3.5330000E+03,0.0000000E+00,0.0000000E+00,2.8772494E-06
3.5340000E+03,0.0000000E+00,0.0000000E+00,2.8780635E-06
3.5350000E+03,0.0000000E+00,0.0000000E+00,2.8788777E-06
3.5360000E+03,0.0000000E+00,0.0000000E+00,2.8796919E-06
3.5370000E+03,0.0000000E+00,0.0000000E+00,2.8805060E-06
3.5380000E+03,0.0000000E+00,0.0000000E+00,2.8813202E-06
3.5390000E+03,0.0000000E+00,0.0000000E+00,2.8821343E-06
3.5400000E+03,0.0000000E+00,0.0000000E+00,2.8829485E-06
3.5410000E+03,0.0000000E+00,0.0000000E+00,2.8837627E-06
3.5420000E+03,0.0000000E+00,0.0000000E+00,2.8845768E-06
3.5430000E+03,0.0000000E+00,0.0000000E+00,2.8853910E-06
3.5440000E+03,0.0000000E+00,0.0000000E+00,2.8862052E-06
3.5450000E+03,0.0000000E+00,0.0000000E+00,2.8870193E-06
3.5460000E+03,0.0000000E+00,0.0000000E+00,2.8878335E-06
3.5470000E+03,0.0000000E+00,0.0000000E+00,2.8886476E-06
3.5480000E+03,0.0000000E+00,0.0000000E+00,2.8894618E-06
3.5490000E+03,0.0000000E+00,0.0000000E+00,2.8902760E-06
3.5500000E+03,0.0000000E+00,0.0000000E+00,2.8910901E-06
3.5510000E+03,0.0000000E+00,0.0000000E+00,2.8919043E-06
3.5520000E+03,0.0000000E+00,0.0000000E+00,2.8927185E-06
3.5530000E+03,0.0000000E+00,0.0000000E+00,2.8935326E-06
3.5540000E+03,0.0000000E+00,0.0000000E+00,2.8943468E-06
3.5550000E+03,0.0000000E+00,0.0000000E+00,2.8951609E-06
3.5560000E+03,0.0000000E+00,0.0000000E+00,2.8959751E-06
3.5570000E+03,0.0000000E+00,0.0000000E+00,2.8967893E-06
3.5580000E+03,0.0000000E+00,0.0000000E+00,2.8976034E-06
3.5590000E+03,0.0000000E+00,0.0000000E+00,2.8984176E-06
3.5600000E+03,0.0000000E+00,0.0000000E+00,2.8992317E-06
3.5610000E+03,0.0000000E+00,0.0000000E+00,2.9000459E-06
3.5620000E+03,0.0000000E+00,0.0000000E+00,2.9008601E-06
3.5630000E+03,0.0000000E+00,0.0000000E+00,2.9016742E-06
3.5640000E+03,0.0000000E+00,0.0000000E+00,2.9024884E-06
3.5650000E+03,0.0000000E+00,0.0000000E+00,2.9033026E-06
3.5660000E+03,0.0000000E+00,0.0000000E+00,2.9041167E-06
3.5670000E+03,0.0000000E+00,0.0000000E+00,2.9049309E-06
3.5680000E+03,0.0000000E+00,0.0000000E+00,2.9057450E-06
3.5690000E+03,0.0000000E+00,0.0000000E+00,2.9065592E-06
3.5700000E+03,0.0000000E+00,0.0000000E+00,2.9073734E-06
3.5710000E+03,0.0000000E+00,0.0000000E+00,2.9081875E-06
3.5720000E+03,0.0000000E+00,0.0000000E+00,2.9090017E-06
3.5730000E+03,0.0000000E+00,0.0000000E+00,2.9098159E-06
3.5740000E+03,0.0000000E+00,0.0000000E+00,2.9106300E-06
3.5750000E+03,0.0000000E+00,0.0000000E+00,2.9114442E-06
3.5760000E+03,0.0000000E+00,0.0000000E+00,2.9122583E-06
3.5770000E+03,0.0000000E+00,0.0000000E+00,2.9130725E-06
3.5780000E+03,0.0000000E+00,0.0000000E+00,2.9138867E-06
3.5790000E+03,0.0000000E+00,0.0000000E+00,2.9147008E-06
3.5800000E+03,0.0000000E+00,0.0000000E+00,2.9155150E-06
3.5810000E+03,0.0000000E+00,0.0000000E+00,2.9163292E-06
3.5820000E+03,0.0000000E+00,0.0000000E+00,2.9171433E-06
3.5830000E+03,0.0000000E+00,0.0000000E+00,2.9179575E-06
3.5840000E+03,0.0000000E+00,0.0000000E+00,2.9187716E-06
3.5850000E+03,0.0000000E+00,0.0000000E+00,2.9195858E-06
3.5860000E+03,0.0000000E+00,0.0000000E+00,2.9204000E-06
3.5870000E+03,0.0000000E+00,0.0000000E+00,2.9212141E-06
3.5880000E+03,0.0000000E+00,0.0000000E+00,2.9220283E-06
3.5890000E+03,0.0000000E+00,0.0000000E+00,2.9228425E-06
3.5900000E+03,0.0000000E+00,0.0000000E+00,2.9236566E-06
3.5910000E+03,0.0000000E+00,0.0000000E+00,2.9244708E-06
3.5920000E+03,0.0000000E+00,0.0000000E+00,2.9252849E-06
3.5930000E+03,0.0000000E+00,0.0000000E+00,2.9260991E-06
3.5940000E+03,0.0000000E+00,0.0000000E+00,2.9269133E-06
3.5950000E+03,0.0000000E+00,0.0000000E+00,2.9277274E-06
3.5960000E+03,0.0000000E+00,0.0000000E+00,2.9285416E-06
3.5970000E+03,0.0000000E+00,0.0000000E+00,2.9293558E-06
3.5980000E+03,0.0000000E+00,0.0000000E+00,2.9301699E-06
3.5990000E+03,0.0000000E+00,0.0000000E+00,2.9309841E-06
3.6000000E+03,0.0000000E+00,0.0000000E+00,2.9317982E-06
3.6010000E+03,0.0000000E+00,0.0000000E+00,2.9326124E-06
3.6020000E+03,0.0000000E+00,0.0000000E+00,2.9334266E-06
3.6030000E+03,0.0000000E+00,0.0000000E+00,2.9342407E-06
3.6040000E+03,0.0000000E+00,0.0000000E+00,2.9350549E-06
3.6050000E+03,0.0000000E+00,0.0000000E+00,2.9358691E-06
3.6060000E+03,0.0000000E+00,0.0000000E+00,2.9366832E-06
3.6070000E+03,0.0000000E+00,0.0000000E+00,2.9374974E-06
3.6080000E+03,0.0000000E+00,0.0000000E+00,2.9383115E-06
3.6090000E+03,0.0000000E+00,0.0000000E+00,2.9391257E-06
3.6100000E+03,0.0000000E+00,0.0000000E+00,2.9399399E-06
3.6110000E+03,0.0000000E+00,0.0000000E+00,2.9407540E-06
3.6120000E+03,0.0000000E+00,0.0000000E+00,2.9415682E-06
3.6130000E+03,0.0000000E+00,0.0000000E+00,2.9423823E-06
3.6140000E+03,0.0000000E+00,0.0000000E+00,2.9431965E-06
3.6150000E+03,0.0000000E+00,0.0000000E+00,2.9440107E-06
3.6160000E+03,0.0000000E+00,0.0000000E+00,2.9448248E-06
3.6170000E+03,0.0000000E+00,0.0000000E+00,2.9456390E-06
3.6180000E+03,0.0000000E+00,0.0000000E+00,2.9464532E-06
3.6190000E+03,0.0000000E+00,0.0000000E+00,2.9472673E-06
3.6200000E+03,0.0000000E+00,0.0000000E+00,2.9480815E-06
3.6210000E+03,0.0000000E+00,0.0000000E+00,2.9488956E-06
3.6220000E+03,0.0000000E+00,0.0000000E+00,2.9497098E-06
3.6230000E+03,0.0000000E+00,0.0000000E+00,2.9505240E-06
3.6240000E+03,0.0000000E+00,0.0000000E+00,2.9513381E-06
3.6250000E+03,0.0000000E+00,0.0000000E+00,2.9521523E-06
3.6260000E+03,0.0000000E+00,0.0000000E+00,2.9529665E-06
3.6270000E+03,0.0000000E+00,0.0000000E+00,2.9537806E-06
3.6280000E+03,0.0000000E+00,0.0000000E+00,2.9545948E-06
3.6290000E+03,0.0000000E+00,0.0000000E+00,2.9554089E-06
3.6300000E+03,0.0000000E+00,0.0000000E+00,2.9562231E-06
3.6310000E+03,0.0000000E+00,0.0000000E+00,2.9570373E-06
3.6320000E+03,0.0000000E+00,0.0000000E+00,2.9578514E-06
3.6330000E+03,0.0000000E+00,0.0000000E+00,2.9586656E-06
3.6340000E+03,0.0000000E+00,0.0000000E+00,2.9594798E-06
3.6350000E+03,0.0000000E+00,0.0000000E+00,2.9602939E-06
3.6360000E+03,0.0000000E+00,0.0000000E+00,2.9611081E-06
3.6370000E+03,0.0000000E+00,0.0000000E+00,2.9619222E-06
3.6380000E+03,0.0000000E+00,0.0000000E+00,2.9627364E-06
3.6390000E+03,0.0000000E+00,0.0000000E+00,2.9635506E-06
3.6400000E+03,0.0000000E+00,0.0000000E+00,2.9643647E-06
3.6410000E+03,0.0000000E+00,0.0000000E+00,2.9651789E-06
3.6420000E+03,0.0000000E+00,0.0000000E+00,2.9659931E-06
3.6430000E+03,0.0000000E+00,0.0000000E+00,2.9668072E-06
3.6440000E+03,0.0000000E+00,0.0000000E+00,2.9676214E-06
3.6450000E+03,0.0000000E+00,0.0000000E+00,2.9684355E-06
3.6460000E+03,0.0000000E+00,0.0000000E+00,2.9692497E-06
3.6470000E+03,0.0000000E+00,0.0000000E+00,2.9700639E-06
3.6480000E+03,0.0000000E+00,0.0000000E+00,2.9708780E-06
3.6490000E+03,0.0000000E+00,0.0000000E+00,2.9716922E-06
3.6500000E+03,0.0000000E+00,0.0000000E+00,2.9725064E-06
3.6510000E+03,0.0000000E+00,0.0000000E+00,2.9733205E-06
3.6520000E+03,0.0000000E+00,0.0000000E+00,2.9741347E-06
3.6530000E+03,0.0000000E+00,0.0000000E+00,2.9749488E-06
3.6540000E+03,0.0000000E+00,0.0000000E+00,2.9757630E-06
3.6550000E+03,0.0000000E+00,0.0000000E+00,2.9765772E-06
3.6560000E+03,0.0000000E+00,0.0000000E+00,2.9773913E-06
3.6570000E+03,0.0000000E+00,0.0000000E+00,2.9782055E-06
3.6580000E+03,0.0000000E+00,0.0000000E+00,2.9790196E-06
3.6590000E+03,0.0000000E+00,0.0000000E+00,2.9798338E-06
3.6600000E+03,0.0000000E+00,0.0000000E+00,2.9806480E-06
3.6610000E+03,0.0000000E+00,0.0000000E+00,2.9814621E-06
3.6620000E+03,0.0000000E+00,0.0000000E+00,2.9822763E-06
3.6630000E+03,0.0000000E+00,0.0000000E+00,2.9830905E-06
3.6640000E+03,0.0000000E+00,0.0000000E+00,2.9839046E-06
3.6650000E+03,0.0000000E+00,0.0000000E+00,2.9847188E-06
3.6660000E+03,0.0000000E+00,0.0000000E+00,2.9855329E-06
3.6670000E+03,0.0000000E+00,0.0000000E+00,2.9863471E-06
3.6680000E+03,0.0000000E+00,0.0000000E+00,2.9871613E-06
3.6690000E+03,0.0000000E+00,0.0000000E+00,2.9879754E-06
3.6700000E+03,0.0000000E+00,0.0000000E+00,2.9887896E-06
3.6710000E+03,0.0000000E+00,0.0000000E+00,2.9896038E-06
3.6720000E+03,0.0000000E+00,0.0000000E+00,2.9904179E-06
3.6730000E+03,0.0000000E+00,0.0000000E+00,2.9912321E-06
3.6740000E+03,0.0000000E+00,0.0000000E+00,2.9920462E-06
3.6750000E+03,0.0000000E+00,0.0000000E+00,2.9928604E-06
3.6760000E+03,0.0000000E+00,0.0000000E+00,2.9936746E-06
3.6770000E+03,0.0000000E+00,0.0000000E+00,2.9944887E-06
3.6780000E+03,0.0000000E+00,0.0000000E+00,2.9953029E-06
3.6790000E+03,0.0000000E+00,0.0000000E+00,2.9961171E-06
3.6800000E+03,0.0000000E+00,0.0000000E+00,2.9969312E-06
3.6810000E+03,0.0000000E+00,0.0000000E+00,2.9977454E-06
3.6820000E+03,0.0000000E+00,0.0000000E+00,2.9985595E-06
3.6830000E+03,0.0000000E+00,0.0000000E+00,2.9993737E-06
3.6840000E+03,0.0000000E+00,0.0000000E+00,3.0001879E-06
3.6850000E+03,0.0000000E+00,0.0000000E+00,3.0010020E-06
3.6860000E+03,0.0000000E+00,0.0000000E+00,3.0018162E-06
3.6870000E+03,0.0000000E+00,0.0000000E+00,3.0026304E-06
3.6880000E+03,0.0000000E+00,0.0000000E+00,3.0034445E-06
3.6890000E+03,0.0000000E+00,0.0000000E+00,3.0042587E-06
3.6900000E+03,0.0000000E+00,0.0000000E+00,3.0050728E-06
3.6910000E+03,0.0000000E+00,0.0000000E+00,3.0058870E-06
3.6920000E+03,0.0000000E+00,0.0000000E+00,3.0067012E-06
3.6930000E+03,0.0000000E+00,0.0000000E+00,3.0075153E-06
3.6940000E+03,0.0000000E+00,0.0000000E+00,3.0083295E-06
3.6950000E+03,0.0000000E+00,0.0000000E+00,3.0091437E-06
3.6960000E+03,0.0000000E+00,0.0000000E+00,3.0099578E-06
3.6970000E+03,0.0000000E+00,0.0000000E+00,3.0107720E-06
3.6980000E+03,0.0000000E+00,0.0000000E+00,3.0115861E-06
3.6990000E+03,0.0000000E+00,0.0000000E+00,3.0124003E-06
3.7000000E+03,0.0000000E+00,0.0000000E+00,3.0132145E-06
3.7010000E+03,0.0000000E+00,0.0000000E+00,3.0140286E-06
3.7020000E+03,0.0000000E+00,0.0000000E+00,3.0148428E-06
3.7030000E+03,0.0000000E+00,0.0000000E+00,3.0156570E-06
3.7040000E+03,0.0000000E+00,0.0000000E+00,3.0164711E-06
3.7050000E+03,0.0000000E+00,0.0000000E+00,3.0172853E-06
3.7060000E+03,0.0000000E+00,0.0000000E+00,3.0180994E-06
3.7070000E+03,0.0000000E+00,0.0000000E+00,3.0189136E-06
3.7080000E+03,0.0000000E+00,0.0000000E+00,3.0197278E-06
3.7090000E+03,0.0000000E+00,0.0000000E+00,3.0205419E-06
3.7100000E+03,0.0000000E+00,0.0000000E+00,3.0213561E-06
3.7110000E+03,0.0000000E+00,0.0000000E+00,3.0221702E-06
3.7120000E+03,0.0000000E+00,0.0000000E+00,3.0229844E-06
3.7130000E+03,0.0000000E+00,0.0000000E+00,3.0237986E-06
3.7140000E+03,0.0000000E+00,0.0000000E+00,3.0246127E-06
3.7150000E+03,0.0000000E+00,0.0000000E+00,3.0254269E-06
3.7160000E+03,0.0000000E+00,0.0000000E+00,3.0262411E-06
3.7170000E+03,0.0000000E+00,0.0000000E+00,3.0270552E-06
3.7180000E+03,0.0000000E+00,0.0000000E+00,3.0278694E-06
3.7190000E+03,0.0000000E+00,0.0000000E+00,3.0286835E-06
3.7200000E+03,0.0000000E+00,0.0000000E+00,3.0294977E-06
3.7210000E+03,0.0000000E+00,0.0000000E+00,3.0303119E-06
3.7220000E+03,0.0000000E+00,0.0000000E+00,3.0311260E-06
3.7230000E+03,0.0000000E+00,0.0000000E+00,3.0319402E-06
3.7240000E+03,0.0000000E+00,0.0000000E+00,3.0327544E-06
3.7250000E+03,0.0000000E+00,0.0000000E+00,3.0335685E-06
3.7260000E+03,0.0000000E+00,0.0000000E+00,3.0343827E-06
3.7270000E+03,0.0000000E+00,0.0000000E+00,3.0351968E-06
3.7280000E+03,0.0000000E+00,0.0000000E+00,3.0360110E-06
3.7290000E+03,0.0000000E+00,0.0000000E+00,3.0368252E-06
3.7300000E+03,0.0000000E+00,0.0000000E+00,3.0376393E-06
3.7310000E+03,0.0000000E+00,0.0000000E+00,3.0384535E-06
3.7320000E+03,0.0000000E+00,0.0000000E+00,3.0392677E-06
3.7330000E+03,0.0000000E+00,0.0000000E+00,3.0400818E-06
3.7340000E+03,0.0000000E+00,0.0000000E+00,3.0408960E-06
3.7350000E+03,0.0000000E+00,0.0000000E+00,3.0417101E-06
3.7360000E+03,0.0000000E+00,0.0000000E+00,3.0425243E-06
3.7370000E+03,0.0000000E+00,0.0000000E+00,3.0433385E-06
3.7380000E+03,0.0000000E+00,0.0000000E+00,3.0441526E-06
3.7390000E+03,0.0000000E+00,0.0000000E+00,3.0449668E-06
3.7400000E+03,0.0000000E+00,0.0000000E+00,3.0457810E-06
3.7410000E+03,0.0000000E+00,0.0000000E+00,3.0465951E-06
3.7420000E+03,0.0000000E+00,0.0000000E+00,3.0474093E-06
3.7430000E+03,0.0000000E+00,0.0000000E+00,3.0482234E-06
3.7440000E+03,0.0000000E+00,0.0000000E+00,3.0490376E-06
3.7450000E+03,0.0000000E+00,0.0000000E+00,3.0498518E-06
3.7460000E+03,0.0000000E+00,0.0000000E+00,3.0506659E-06
3.7470000E+03,0.0000000E+00,0.0000000E+00,3.0514801E-06
3.7480000E+03,0.0000000E+00,0.0000000E+00,3.0522943E-06
3.7490000E+03,0.0000000E+00,0.0000000E+00,3.0531084E-06
3.7500000E+03,0.0000000E+00,0.0000000E+00,3.0539226E-06
3.7510000E+03,0.0000000E+00,0.0000000E+00,3.0547367E-06
3.7520000E+03,0.0000000E+00,0.0000000E+00,3.0555509E-06
3.7530000E+03,0.0000000E+00,0.0000000E+00,3.0563651E-06
3.7540000E+03,0.0000000E+00,0.0000000E+00,3.0571792E-06
3.7550000E+03,0.0000000E+00,0.0000000E+00,3.0579934E-06
3.7560000E+03,0.0000000E+00,0.0000000E+00,3.0588075E-06
3.7570000E+03,0.0000000E+00,0.0000000E+00,3.0596217E-06
3.7580000E+03,0.0000000E+00,0.0000000E+00,3.0604359E-06
3.7590000E+03,0.0000000E+00,0.0000000E+00,3.0612500E-06
3.7600000E+03,0.0000000E+00,0.0000000E+00,3.0620642E-06
3.7610000E+03,0.0000000E+00,0.0000000E+00,3.0628784E-06
3.7620000E+03,0.0000000E+00,0.0000000E+00,3.0636925E-06
3.7630000E+03,0.0000000E+00,0.0000000E+00,3.0645067E-06
3.7640000E+03,0.0000000E+00,0.0000000E+00,3.0653208E-06
3.7650000E+03,0.0000000E+00,0.0000000E+00,3.0661350E-06
3.7660000E+03,0.0000000E+00,0.0000000E+00,3.0669492E-06
3.7670000E+03,0.0000000E+00,0.0000000E+00,3.0677633E-06
3.7680000E+03,0.0000000E+00,0.0000000E+00,3.0685775E-06
3.7690000E+03,0.0000000E+00,0.0000000E+00,3.0693917E-06
3.7700000E+03,0.0000000E+00,0.0000000E+00,3.0702058E-06
3.7710000E+03,0.0000000E+00,0.0000000E+00,3.0710200E-06
3.7720000E+03,0.0000000E+00,0.0000000E+00,3.0718341E-06
3.7730000E+03,0.0000000E+00,0.0000000E+00,3.0726483E-06
3.7740000E+03,0.0000000E+00,0.0000000E+00,3.0734625E-06
3.7750000E+03,0.0000000E+00,0.0000000E+00,3.0742766E-06
3.7760000E+03,0.0000000E+00,0.0000000E+00,3.0750908E-06
3.7770000E+03,0.0000000E+00,0.0000000E+00,3.0759050E-06
3.7780000E+03,0.0000000E+00,0.0000000E+00,3.0767191E-06
3.7790000E+03,0.0000000E+00,0.0000000E+00,3.0775333E-06
3.7800000E+03,0.0000000E+00,0.0000000E+00,3.0783474E-06
3.7810000E+03,0.0000000E+00,0.0000000E+00,3.0791616E-06
3.7820000E+03,0.0000000E+00,0.0000000E+00,3.0799758E-06
3.7830000E+03,0.0000000E+00,0.0000000E+00,3.0807899E-06
3.7840000E+03,0.0000000E+00,0.0000000E+00,3.0816041E-06
3.7850000E+03,0.0000000E+00,0.0000000E+00,3.0824183E-06
3.7860000E+03,0.0000000E+00,0.0000000E+00,3.0832324E-06
3.7870000E+03,0.0000000E+00,0.0000000E+00,3.0840466E-06
3.7880000E+03,0.0000000E+00,0.0000000E+00,3.0848607E-06
3.7890000E+03,0.0000000E+00,0.0000000E+00,3.0856749E-06
3.7900000E+03,0.0000000E+00,0.0000000E+00,3.0864891E-06
3.7910000E+03,0.0000000E+00,0.0000000E+00,3.0873032E-06
3.7920000E+03,0.0000000E+00,0.0000000E+00,3.0881174E-06
3.7930000E+03,0.0000000E+00,0.0000000E+00,3.0889316E-06
3.7940000E+03,0.0000000E+00,0.0000000E+00,3.0897457E-06
3.7950000E+03,0.0000000E+00,0.0000000E+00,3.0905599E-06
3.7960000E+03,0.0000000E+00,0.0000000E+00,3.0913740E-06
3.7970000E+03,0.0000000E+00,0.0000000E+00,3.0921882E-06
3.7980000E+03,0.0000000E+00,0.0000000E+00,3.0930024E-06
3.7990000E+03,0.0000000E+00,0.0000000E+00,3.0938165E-06
3.8000000E+03,0.0000000E+00,0.0000000E+00,3.0946307E-06
3.8010000E+03,0.0000000E+00,0.0000000E+00,3.0954449E-06
3.8020000E+03,0.0000000E+00,0.0000000E+00,3.0962590E-06
3.8030000E+03,0.0000000E+00,0.0000000E+00,3.0970732E-06
3.8040000E+03,0.0000000E+00,0.0000000E+00,3.0978873E-06
3.8050000E+03,0.0000000E+00,0.0000000E+00,3.0987015E-06
3.8060000E+03,0.0000000E+00,0.0000000E+00,3.0995157E-06
3.8070000E+03,0.0000000E+00,0.0000000E+00,3.1003298E-06
3.8080000E+03,0.0000000E+00,0.0000000E+00,3.1011440E-06
3.8090000E+03,0.0000000E+00,0.0000000E+00,3.1019581E-06
3.8100000E+03,0.0000000E+00,0.0000000E+00,3.1027723E-06
3.8110000E+03,0.0000000E+00,0.0000000E+00,3.1035865E-06
3.8120000E+03,0.0000000E+00,0.0000000E+00,3.1044006E-06
3.8130000E+03,0.0000000E+00,0.0000000E+00,3.1052148E-06
3.8140000E+03,0.0000000E+00,0.0000000E+00,3.1060290E-06
3.8150000E+03,0.0000000E+00,0.0000000E+00,3.1068431E-06
3.8160000E+03,0.0000000E+00,0.0000000E+00,3.1076573E-06
3.8170000E+03,0.0000000E+00,0.0000000E+00,3.1084714E-06
3.8180000E+03,0.0000000E+00,0.0000000E+00,3.1092856E-06
3.8190000E+03,0.0000000E+00,0.0000000E+00,3.1100998E-06
3.8200000E+03,0.0000000E+00,0.0000000E+00,3.1109139E-06
3.8210000E+03,0.0000000E+00,0.0000000E+00,3.1117281E-06
3.8220000E+03,0.0000000E+00,0.0000000E+00,3.1125423E-06
3.8230000E+03,0.0000000E+00,0.0000000E+00,3.1133564E-06
3.8240000E+03,0.0000000E+00,0.0000000E+00,3.1141706E-06
3.8250000E+03,0.0000000E+00,0.0000000E+00,3.1149847E-06
3.8260000E+03,0.0000000E+00,0.0000000E+00,3.1157989E-06
3.8270000E+03,0.0000000E+00,0.0000000E+00,3.1166131E-06
3.8280000E+03,0.0000000E+00,0.0000000E+00,3.1174272E-06
3.8290000E+03,0.0000000E+00,0.0000000E+00,3.1182414E-06
3.8300000E+03,0.0000000E+00,0.0000000E+00,3.1190556E-06
3.8310000E+03,0.0000000E+00,0.0000000E+00,3.1198697E-06
3.8320000E+03,0.0000000E+00,0.0000000E+00,3.1206839E-06
3.8330000E+03,0.0000000E+00,0.0000000E+00,3.1214980E-06
3.8340000E+03,0.0000000E+00,0.0000000E+00,3.1223122E-06
3.8350000E+03,0.0000000E+00,0.0000000E+00,3.1231264E-06
3.8360000E+03,0.0000000E+00,0.0000000E+00,3.1239405E-06
3.8370000E+03,0.0000000E+00,0.0000000E+00,3.1247547E-06
3.8380000E+03,0.0000000E+00,0.0000000E+00,3.1255689E-06
3.8390000E+03,0.0000000E+00,0.0000000E+00,3.1263830E-06
3.8400000E+03,0.0000000E+00,0.0000000E+00,3.1271972E-06
3.8410000E+03,0.0000000E+00,0.0000000E+00,3.1280113E-06
3.8420000E+03,0.0000000E+00,0.0000000E+00,3.1288255E-06
3.8430000E+03,0.0000000E+00,0.0000000E+00,3.1296397E-06
3.8440000E+03,0.0000000E+00,0.0000000E+00,3.1304538E-06
3.8450000E+03,0.0000000E+00,0.0000000E+00,3.1312680E-06
3.8460000E+03,0.0000000E+00,0.0000000E+00,3.1320822E-06
3.8470000E+03,0.0000000E+00,0.0000000E+00,3.1328963E-06
3.8480000E+03,0.0000000E+00,0.0000000E+00,3.1337105E-06
3.8490000E+03,0.0000000E+00,0.0000000E+00,3.1345246E-06
3.8500000E+03,0.0000000E+00,0.0000000E+00,3.1353388E-06
3.8510000E+03,0.0000000E+00,0.0000000E+00,3.1361530E-06
3.8520000E+03,0.0000000E+00,0.0000000E+00,3.1369671E-06
3.8530000E+03,0.0000000E+00,0.0000000E+00,3.1377813E-06
3.8540000E+03,0.0000000E+00,0.0000000E+00,3.1385954E-06
3.8550000E+03,0.0000000E+00,0.0000000E+00,3.1394096E-06
3.8560000E+03,0.0000000E+00,0.0000000E+00,3.1402238E-06
3.8570000E+03,0.0000000E+00,0.0000000E+00,3.1410379E-06
3.8580000E+03,0.0000000E+00,0.0000000E+00,3.1418521E-06
3.8590000E+03,0.0000000E+00,0.0000000E+00,3.1426663E-06
3.8600000E+03,0.0000000E+00,0.0000000E+00,3.1434804E-06
3.8610000E+03,0.0000000E+00,0.0000000E+00,3.1442946E-06
3.8620000E+03,0.0000000E+00,0.0000000E+00,3.1451087E-06
3.8630000E+03,0.0000000E+00,0.0000000E+00,3.1459229E-06
3.8640000E+03,0.0000000E+00,0.0000000E+00,3.1467371E-06
3.8650000E+03,0.0000000E+00,0.0000000E+00,3.1475512E-06
3.8660000E+03,0.0000000E+00,0.0000000E+00,3.1483654E-06
3.8670000E+03,0.0000000E+00,0.0000000E+00,3.1491796E-06
3.8680000E+03,0.0000000E+00,0.0000000E+00,3.1499937E-06
3.8690000E+03,0.0000000E+00,0.0000000E+00,3.1508079E-06
3.8700000E+03,0.0000000E+00,0.0000000E+00,3.1516220E-06
3.8710000E+03,0.0000000E+00,0.0000000E+00,3.1524362E-06
3.8720000E+03,0.0000000E+00,0.0000000E+00,3.1532504E-06
3.8730000E+03,0.0000000E+00,0.0000000E+00,3.1540645E-06
3.8740000E+03,0.0000000E+00,0.0000000E+00,3.1548787E-06
3.8750000E+03,0.0000000E+00,0.0000000E+00,3.1556929E-06
3.8760000E+03,0.0000000E+00,0.0000000E+00,3.1565070E-06
3.8770000E+03,0.0000000E+00,0.0000000E+00,3.1573212E-06
3.8780000E+03,0.0000000E+00,0.0000000E+00,3.1581353E-06
3.8790000E+03,0.0000000E+00,0.0000000E+00,3.1589495E-06
3.8800000E+03,0.0000000E+00,0.0000000E+00,3.1597637E-06
3.8810000E+03,0.0000000E+00,0.0000000E+00,3.1605778E-06
3.8820000E+03,0.0000000E+00,0.0000000E+00,3.1613920E-06
3.8830000E+03,0.0000000E+00,0.0000000E+00,3.1622062E-06
3.8840000E+03,0.0000000E+00,0.0000000E+00,3.1630203E-06
3.8850000E+03,0.0000000E+00,0.0000000E+00,3.1638345E-06
3.8860000E+03,0.0000000E+00,0.0000000E+00,3.1646486E-06
3.8870000E+03,0.0000000E+00,0.0000000E+00,3.1654628E-06
3.8880000E+03,0.0000000E+00,0.0000000E+00,3.1662770E-06
3.8890000E+03,0.0000000E+00,0.0000000E+00,3.1670911E-06
3.8900000E+03,0.0000000E+00,0.0000000E+00,3.1679053E-06
3.8910000E+03,0.0000000E+00,0.0000000E+00,3.1687195E-06
3.8920000E+03,0.0000000E+00,0.0000000E+00,3.1695336E-06
3.8930000E+03,0.0000000E+00,0.0000000E+00,3.1703478E-06
3.8940000E+03,0.0000000E+00,0.0000000E+00,3.1711619E-06
3.8950000E+03,0.0000000E+00,0.0000000E+00,3.1719761E-06
3.8960000E+03,0.0000000E+00,0.0000000E+00,3.1727903E-06
3.8970000E+03,0.0000000E+00,0.0000000E+00,3.1736044E-06
3.8980000E+03,0.0000000E+00,0.0000000E+00,3.1744186E-06
3.8990000E+03,0.0000000E+00,0.0000000E+00,3.1752328E-06
3.9000000E+03,0.0000000E+00,0.0000000E+00,3.1760469E-06
3.9010000E+03,0.0000000E+00,0.0000000E+00,3.1768611E-06
3.9020000E+03,0.0000000E+00,0.0000000E+00,3.1776752E-06
3.9030000E+03,0.0000000E+00,0.0000000E+00,3.1784894E-06
3.9040000E+03,0.0000000E+00,0.0000000E+00,3.1793036E-06
3.9050000E+03,0.0000000E+00,0.0000000E+00,3.1801177E-06
3.9060000E+03,0.0000000E+00,0.0000000E+00,3.1809319E-06
